#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s14_e8,tc,2087315,24276990,1241081,20772276
ekey_rd_s14_e8,tc,2087315,24255363,1241081,20674011
ekey_rd_s14_e8,tc,2087315,24262432,1241081,20712262
ekey_rd_s14_e8,tc,2087315,24256015,1241081,20732242
ekey_rd_s14_e8,tc,2087315,24173236,1241081,20796294
ekey_rd_s14_e8,tc,2087315,24840363,1241081,21849355
ekey_rd_s14_e8,tc,2087315,25075695,1241081,20879284
ekey_rd_s14_e8,tc,2087315,24787606,1241081,21002373
ekey_rd_s14_e8,tc,2087315,24768285,1241081,20951466
ekey_rd_s14_e8,tc,2087315,24751507,1241081,20877251
ekey_rd_s14_e8,tc,2087315,24422532,1241081,20847887
ekey_rd_s14_e8,tc,2087315,24936346,1241081,20623964
ekey_rd_s14_e8,tc,2087315,24541911,1241081,20932898
ekey_rd_s14_e8,tc,2087315,24803515,1241081,20600411
ekey_rd_s14_e8,tc,2087315,24413935,1241081,20461689
ekey_rd_s14_e8,tc,2087315,25372764,1241081,21504361
ekey_rd_s14_e8,tc,2087315,25387212,1241081,21380588
ekey_rd_s14_e8,tc,2087315,25368803,1241081,21362004
ekey_rd_s14_e8,tc,2087315,25344815,1241081,21364802
ekey_rd_s14_e8,tc,2087315,25373128,1241081,21363306
ekey_rd_s14_e8,tc,2087315,25542609,1241081,21533686
ekey_rd_s14_e8,tc,2087315,25491316,1241081,21449694
ekey_rd_s14_e8,tc,2087315,25571288,1241081,21496056
ekey_rd_s14_e8,tc,2087315,25541829,1241081,21549850
ekey_rd_s14_e8,tc,2087315,25593443,1241081,21443057
ekey_rd_s14_e8,tc,2087315,23437765,1241081,19538440
ekey_rd_s14_e8,tc,2087315,23291861,1241081,19669729
ekey_rd_s14_e8,tc,2087315,23458735,1241081,19766343
ekey_rd_s14_e8,tc,2087315,23419119,1241081,19785711
ekey_rd_s14_e8,tc,2087315,23423074,1241081,19847470
ekey_rd_s14_e8,tc,2087315,23204926,1241081,19563648
ekey_rd_s14_e8,tc,2087315,23206761,1241081,19621703
ekey_rd_s14_e8,tc,2087315,23247114,1241081,19626486
ekey_rd_s14_e8,tc,2087315,23260971,1241081,19704996
ekey_rd_s14_e8,tc,2087315,23192479,1241081,19636911
