#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s16_e8,tc,13902482,173794524,5539453,144231576
ekey_rd_s16_e8,tc,13902482,173524003,5539453,144647507
ekey_rd_s16_e8,tc,13902482,173611353,5539453,143964474
ekey_rd_s16_e8,tc,13902482,173494097,5539453,143749721
ekey_rd_s16_e8,tc,13902482,175005033,5539453,144344664
ekey_rd_s16_e8,tc,13902482,182344319,5539453,149177979
ekey_rd_s16_e8,tc,13902482,182742098,5539453,149410982
ekey_rd_s16_e8,tc,13902482,182224319,5539453,149390315
ekey_rd_s16_e8,tc,13902482,181881747,5539453,149444423
ekey_rd_s16_e8,tc,13902482,183816903,5539453,148950471
ekey_rd_s16_e8,tc,13902482,169416298,5539453,138393784
ekey_rd_s16_e8,tc,13902482,169997991,5539453,138621456
ekey_rd_s16_e8,tc,13902482,169991980,5539453,138724537
ekey_rd_s16_e8,tc,13902482,169504392,5539453,138812779
ekey_rd_s16_e8,tc,13902482,170209549,5539453,138570681
ekey_rd_s16_e8,tc,13902482,169173703,5539453,142023686
ekey_rd_s16_e8,tc,13902482,174480159,5539453,138925895
ekey_rd_s16_e8,tc,13902482,178519097,5539453,144007333
ekey_rd_s16_e8,tc,13902482,175504049,5539453,144556214
ekey_rd_s16_e8,tc,13902482,176287153,5539453,144561472
ekey_rd_s16_e8,tc,13902482,176076952,5539453,144833068
ekey_rd_s16_e8,tc,13902482,175342655,5539453,142257166
ekey_rd_s16_e8,tc,13902482,175462517,5539453,141616607
ekey_rd_s16_e8,tc,13902482,169290552,5539453,141816227
ekey_rd_s16_e8,tc,13902482,269916956,5539453,168731144
ekey_rd_s16_e8,tc,13902482,175284044,5539453,175741117
ekey_rd_s16_e8,tc,13902482,179598401,5539453,147684895
ekey_rd_s16_e8,tc,13902482,179883744,5539453,147852108
ekey_rd_s16_e8,tc,13902482,168532759,5539453,147598962
ekey_rd_s16_e8,tc,13902482,188508538,5539453,139659245
ekey_rd_s16_e8,tc,13902482,248014981,5539453,158608765
ekey_rd_s16_e8,tc,13902482,162798696,5539453,132570941
ekey_rd_s16_e8,tc,13902482,162728547,5539453,132333679
ekey_rd_s16_e8,tc,13902482,176141373,5539453,134316283
ekey_rd_s16_e8,tc,13902482,174360817,5539453,137696114
ekey_rd_s16_e8,tc,13902482,174911125,5539453,139443720
ekey_rd_s16_e8,tc,13902482,182961675,5539453,148526597
ekey_rd_s16_e8,tc,13902482,170944910,5539453,141743916
ekey_rd_s16_e8,tc,13902482,176853476,5539453,141714983
ekey_rd_s16_e8,tc,13902482,185385434,5539453,148293383
ekey_rd_s16_e8,tc,13902482,185878098,5539453,148553987
