#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s10_e8,tc,48157,341658,61656,477512
ekey_rd_s10_e8,tc,48157,342243,61656,475171
ekey_rd_s10_e8,tc,48157,339615,61656,476154
ekey_rd_s10_e8,tc,48157,339469,61656,477497
ekey_rd_s10_e8,tc,48157,338690,61656,479160
ekey_rd_s10_e8,tc,48157,341613,61656,477560
ekey_rd_s10_e8,tc,48157,339879,61656,478069
ekey_rd_s10_e8,tc,48157,341050,61656,477720
ekey_rd_s10_e8,tc,48157,339764,61656,475905
ekey_rd_s10_e8,tc,48157,340172,61656,477335
ekey_rd_s10_e8,tc,48157,340253,61656,478729
ekey_rd_s10_e8,tc,48157,341577,61656,475218
ekey_rd_s10_e8,tc,48157,341321,61656,475121
ekey_rd_s10_e8,tc,48157,338825,61656,476169
ekey_rd_s10_e8,tc,48157,340347,61656,475515
ekey_rd_s10_e8,tc,48157,339843,61656,476469
ekey_rd_s10_e8,tc,48157,513254,61656,475222
ekey_rd_s10_e8,tc,48157,512461,61656,456677
ekey_rd_s10_e8,tc,48157,513246,61656,461337
ekey_rd_s10_e8,tc,48157,510938,61656,457619
ekey_rd_s10_e8,tc,48157,510904,61656,456034
ekey_rd_s10_e8,tc,48157,515734,61656,463488
ekey_rd_s10_e8,tc,48157,539939,61656,469511
ekey_rd_s10_e8,tc,48157,529518,61656,467736
ekey_rd_s10_e8,tc,48157,524692,61656,468795
ekey_rd_s10_e8,tc,48157,525028,61656,474156
ekey_rd_s10_e8,tc,48157,526195,61656,463722
ekey_rd_s10_e8,tc,48157,533250,61656,467696
ekey_rd_s10_e8,tc,48157,521574,61656,467934
ekey_rd_s10_e8,tc,48157,527012,61656,467646
ekey_rd_s10_e8,tc,48157,524306,61656,472641
ekey_rd_s10_e8,tc,48157,523339,61656,465308
ekey_rd_s10_e8,tc,48157,526841,61656,470757
ekey_rd_s10_e8,tc,48157,524892,61656,470099
ekey_rd_s10_e8,tc,48157,531308,61656,464730
ekey_rd_s10_e8,tc,48157,524270,61656,466346
ekey_rd_s10_e8,tc,48157,523072,61656,463702
ekey_rd_s10_e8,tc,48157,525742,61656,471768
